epoch,train_loss,val_loss,lr
1,0.0,0.0,0.001
2,0.0,0.0,0.001
3,0.0,0.0,0.001
4,0.0,0.0,0.0005
5,0.0,0.0,0.0005
6,0.0,0.0,0.0005
